Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
acid-front-carrier-compact-20,"ACID Front Carrier COMPACT 20""",<p>Praktisch und variabel. Im Großstadt-Jungel kann ich zusätzliches Gepäck und Einkäufe einfach auf meinen Frontträger packen. Die durchdacht angeordneten Ösen und Aussparungen bieten mir hier außerdem die Möglichkeit alles fest mit Spanngurten verzurren zu können.</p>,ACID,Accessories > Luggage Racks,Accessories > Luggage Racks,"ACID, carrier, Gepäckträger, imported-2025-08-07, imported-ecom, luggage, rack, Zubehör",true,Title,Default Title,,,,,,,,'93151,1.0,shopify,deny,manual,34.90,44.90,true,true,'4054571181251,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/93151-0.png?v=1754585059,1,"ACID Front Carrier COMPACT 20""",false,"ACID Front Carrier COMPACT 20""",Praktisch und variabel. Im Großstadt-Jungel kann ich zusätzliches Gepäck und Einkäufe einfach auf meinen Frontträger packen. Die durchdacht angeordneten Ösen un,,,,,new,FALSE,ACID,,,,,,,,,,g,,16.63,active
vorbau-performance-e-mtb-35-90mm-318,Vorbau PERFORMANCE E-MTB 35° 90mm /31.8,"<p>Der CPS-E Vorbau passt perfekt zu Ihrem E-Bike, ersetzt den serienmäßig verbauten CPS-E mit 12° , bei gleicher Designsprache.</p>",ACID,Parts > Handlebars,Parts > Handlebars,"ACID, e-bike, electric, imported-2025-08-07, imported-ecom, Lenker, Teile",true,Title,Default Title,,,,,,,,'8021,0.0,shopify,deny,manual,49.90,54.90,true,true,'4054571163356,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/8021-f1-00_9074a379-8254-4519-a778-dfb4fb9ebd4b.png?v=1754585058,1,Vorbau PERFORMANCE E-MTB 35° 90mm /31.8,false,Stem PERFORMANCE E-MTB 35° 90mm /31.8,"Der CPS-E Vorbau passt perfekt zu Ihrem E-Bike, ersetzt den serienmäßig verbauten CPS-E mit 12° , bei gleicher Designsprache.",,,,8021,new,FALSE,ACID,,,,,,,,,,g,,20.79,active
vorbau-performance-e-mtb-35-70mm-318,Vorbau PERFORMANCE E-MTB 35° 70mm / 31.8,"<p>Der CPS-E Vorbau passt perfekt zu Ihrem E-Bike, ersetzt den serienmäßig verbauten CPS-E mit 12° , bei gleicher Designsprache.</p>",CUBE,Parts > Handlebars,Parts > Handlebars,"CUBE, e-bike, electric, imported-2025-08-07, imported-ecom, Lenker, Teile",true,Title,Default Title,,,,,,,,'8021,0.0,shopify,deny,manual,49.90,54.90,true,true,'4054571163349,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/8021-f1-00.png?v=1754585058,1,Vorbau PERFORMANCE E-MTB 35° 70mm / 31.8,false,Stem PERFORMANCE E-MTB 35° 70mm,"Der CPS-E Vorbau passt perfekt zu Ihrem E-Bike, ersetzt den serienmäßig verbauten CPS-E mit 12° , bei gleicher Designsprache.",,,,8021,new,FALSE,CUBE,,,,,,,,,,g,,20.79,active
acid-grips-icon-pro-orange,ACID Grips ICON PRO Orange,"<p>Performance durch Ergonomie! Die durchdachte Flächenaufteilung der ACID Griffe ICON PRO bietet dir höchste Kontrolle bei extremen Runs auf dem Trail. Durch die ACID Logo Struktur auf der Oberseite rutscht deine Hand auch bei sportlichen Manövern nicht ab. Auf der Unterseite schont die glatte Relief Zone den empfindlichen Daumenknöchel vor zu viel Reibung, während die Traction Zone deinen Fingerspitzen sicheren Halt bietet, sodass du dich optimal in den Griff krallen kannst. Praktisch: der ACID GILink zur Montage von Zubehörteilen. So kann zum Beispiel ein Werkzeugtool im Lenkerinneren versenkt werden.</p>",ACID,Parts > Grips,Parts > Grips,"accessory, ACID, Griffe, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'94787,0.0,shopify,deny,manual,12.90,16.90,true,true,'4054571230188,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/94787-d-00.jpg?v=1754585056,1,ACID Grips ICON PRO Orange,false,ACID Grips ICON PRO Orange,Performance durch Ergonomie! Die durchdachte Flächenaufteilung der ACID Griffe ICON PRO bietet dir höchste Kontrolle bei extremen Runs auf dem Trail. Durch die ,,,,,new,FALSE,ACID,,,,,,,,,,g,,6.22,active
quick-release-set-for-carrier-alum-length-210mm,"Quick release set for carrier alum., length 210mm",,m-wave,Accessories > Trailers,Accessories > Trailers,"Anhänger, cargo, imported-2025-08-07, imported-ecom, m-wave, trailer, transport, Zubehör",true,Title,Default Title,,,,,,,,'2065110500,0.0,shopify,deny,manual,9.35,,true,true,'887539025496,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/35288e33-2281-4902-92ed-e3b0db377370.webp?v=1754585054,1,"Quick release set for carrier alum., length 210mm",false,"Quick release set for carrier alum., length 210mm",,,,,,new,FALSE,m-wave,,,,,,,,,,g,,4.50,active
fahrer-saddle-cover-nero,Fahrer saddle cover Nero,,Fahrer,Accessories > Rain Protection,Accessories > Rain Protection,"accessory, Fahrer, imported-2025-08-07, imported-ecom, Regenschutz, Zubehör",true,Title,Default Title,,,,,,,,'2085900200,0.0,shopify,deny,manual,10.24,,true,true,'4260416640016,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/9c8d31a0-e651-4aca-bd29-a2a667d6f0d3.webp?v=1754585054,1,Fahrer saddle cover Nero,false,Fahrer saddle cover Nero,,,,,,new,FALSE,Fahrer,,,,,,,,,,g,,5.36,active
burley-standard-coupling-for-qrfull-axle,Burley standard coupling for QR/full axle,,Burley,Accessories > Trailers,Accessories > Trailers,"Anhänger, Burley, cargo, imported-2025-08-07, imported-ecom, trailer, transport, Zubehör",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,28.09,,true,true,'840840009159,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/93cae1b1-1d2b-4792-a2e9-ede4201ec58a.webp?v=1754585052,1,Burley standard coupling for QR/full axle,false,Burley standard coupling for QR/full axle,,,,,,new,FALSE,Burley,,,,,,,,,,g,,17.73,active
dt-swiss-rim-r-470-db-28-black-32-hole-622-20-vh-65mm,"DT Swiss rim R 470 DB 28"", black, 32-hole, 622-20, VH 6.5mm",,DT Swiss,Parts > Wheels,Parts > Wheels,"accessory, DT Swiss, imported-2025-08-07, imported-ecom, Räder, Teile",true,Title,Default Title,,,,,,,,'2040006503,0.0,shopify,deny,manual,40.30,,true,true,'7613052037493,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/c9738ee5-938b-442f-861a-1ea18b26265a.webp?v=1754585051,1,"DT Swiss rim R 470 DB 28"", black, 32-hole, 622-20, VH 6.5mm",false,"DT Swiss rim R 470 DB 28"", black, 32-hole, 622-20, VH 6.5mm",,,,,,new,FALSE,DT Swiss,,,,,,,,,,g,,23.79,active
disco-freno-203-flottante,Disco freno 203 flottante,,Braking,Parts > Brakes,Parts > Brakes,"accessory, Braking, Bremsen, imported-2025-08-07, imported-ecom, Teile",false,Title,Default Title,,,,,,,,EPR2003,0.0,shopify,deny,manual,91.50,,true,true,'8059307531597,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/screenshot-2022-07-30-at-113319.png?v=1754585051,1,Disco freno 203 flottante,false,Disco freno 203 flottante,,,,,EPR2003,new,FALSE,Braking,,,,,,,,,,g,,45.60,draft
cube-compact-hybrid-500-cottonnreflex-20-one-size,"Cube Compact Hybrid 500 cotton'n'reflex 20"": ONE SIZE",,CUBE,E-Bikes > E-bike City & Trekking > Kompaktes / Faltbares E-bike,E-Bikes > E-bike City & Trekking > Kompaktes / Faltbares E-bike,"city, commuter, compact, CUBE, e-bike, E-bike City & Trekking, E-Bikes, electric, folding, imported-2025-08-07, imported-ecom, trekking, urban",false,Title,Default Title,,,,,,,,'818300,0.0,shopify,deny,manual,2599.00,,true,true,'4054571465269,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/818300-s-00.jpg?v=1754585051,1,"Cube Compact Hybrid 500 cotton'n'reflex 20"": ONE SIZE",false,"Cube Compact Hybrid 500 cotton'n'reflex 20"": ONE SIZE",,,,,,new,FALSE,CUBE,,,,,,,,,,g,,,draft
remidemi-9d-xl-performance-easy-on-chai-latte-gray-545wh,RemiDemi 9D XL Performance Easy On Chai Latte Gray 545wh,,Benno,E-Bikes > E-bike City & Trekking > Niedriger Einstieg,E-Bikes > E-bike City & Trekking > Niedriger Einstieg,"Benno, city, commuter, e-bike, E-bike City & Trekking, E-Bikes, electric, imported-2025-08-07, imported-ecom, trekking, urban",true,Title,Default Title,,,,,,,,B37050,50000.0,shopify,deny,manual,4159.00,5199.90,true,true,'810076255866,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/benno-remidemi-xl-chai-latte-evo1alt.jpg?v=1754585050,1,RemiDemi 9D XL Performance Easy On Chai Latte Gray 545wh,false,RemiDemi 9D XL Performance Easy On Chai Latte Gray 545wh,,,,,B37050,new,FALSE,Benno,,,,,,,,,,g,,3483.93,active
remidemi-9d-xl-performance-easy-on-anthracite-gray-545wh,RemiDemi 9D XL Performance Easy On Anthracite Gray 545wh,,Benno,E-Bikes > E-bike City & Trekking > Niedriger Einstieg,E-Bikes > E-bike City & Trekking > Niedriger Einstieg,"Benno, city, commuter, e-bike, E-bike City & Trekking, E-Bikes, electric, imported-2025-08-07, imported-ecom, trekking, urban",true,Title,Default Title,,,,,,,,B37052,50000.0,shopify,deny,manual,4159.00,5199.90,true,true,'810076255880,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/benno-remidemi-xl-anthracite-gray-evo1alt.jpg?v=1754585048,1,RemiDemi 9D XL Performance Easy On Anthracite Gray 545wh,false,RemiDemi 9D XL Performance Easy On Anthracite Gray 545wh,,,,,B37052,new,FALSE,Benno,,,,,,,,,,g,,3483.93,active
acid-light-set-pro-100,ACID Light Set PRO 100,"<p>ACID Frontlicht PRO 100 und ACID Rücklicht PRO EVOLUTION sind die perfekten Begleiter, um im Straßenverkehr zu sehen und gesehen zu werden. 100 Lux Leuchtkraft erhellen den Weg vor dir gleichmäßig, während das Rücklicht mit integriertem Bremslicht nachfolgende Verkehrsteilnehmer bei Bremsmanövern warnt. Das asymmetrische Design des Frontlichts ermöglicht eine mittige Positionierung und sorgt für einen cleanen Look am Bike. Dank Lenkerhalter mit Slide-Lock Befestigungssystem vorn und Silikonband hinten lässt sich das Set ganz einfach und werkzeuglos montieren. StVZO-Zulassung, Spritzwasserschutz nach IPX5 sowie USB-C Anschlüsse runden das Paket ab.</p>",ACID,Accessories > Lights,Accessories > Lights,"ACID, imported-2025-08-07, imported-ecom, lamp, Lichte, light, safety, visibility, Zubehör",true,Title,Default Title,,,,,,,,'93531,0.0,shopify,deny,manual,59.90,74.90,true,true,'4054571176400,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/93531-f1-00.png?v=1754585048,1,ACID Light Set PRO 100,false,ACID Light Set PRO 100,"ACID Frontlicht PRO 100 und ACID Rücklicht PRO EVOLUTION sind die perfekten Begleiter, um im Straßenverkehr zu sehen und gesehen zu werden. 100 Lux Leuchtkraft ",,,,,new,FALSE,ACID,,,,,,,,,,g,,29.10,active
kenda-caria-sch48-20x350400,Kenda C.aria SCH48 20x3.50/4.00,,kenda,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, kenda, Räder, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,23.90,,true,true,'4710405481866,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/989200531.jpg?v=1754585046,1,Kenda C.aria SCH48 20x3.50/4.00,false,Kenda C.aria SCH48 20x3.50/4.00,,,,,,new,FALSE,kenda,,,,,,,,,,g,,9.50,active
cube-bearingpivot-set-10x235,"CUBE BEARING_pivot set-ø10x23,5",,CUBE,Parts,Parts,"accessory, CUBE, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'8539,0.0,shopify,deny,manual,21.50,,true,true,'4054571182418,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/img-20230301-154406.jpg?v=1754585046,1,"CUBE BEARING_pivot set-ø10x23,5",false,"CUBE BEARING_pivot set-ø10x23,5",,,,,8539,new,FALSE,CUBE,,,,,,,,,,g,,10.45,active
braking-cartuccia-di-ricambio-diametro-10mm-per-freni-incas-20,Braking - Cartuccia di ricambio diametro 10mm per freni INCAS 2.0,,Braking,Parts > Brakes,Parts > Brakes,"accessory, Braking, Bremsen, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,PROD034842,0.0,shopify,deny,manual,69.00,,true,true,'8059307530187,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/1432067-388187960-krb003.webp?v=1754585044,1,Braking - Cartuccia di ricambio diametro 10mm per freni INCAS 2.0,false,Braking - Cartuccia di ricambio diametro 10mm per freni INCAS 2.0,,,,,KRB003,new,FALSE,Braking,,,,,,,,,,g,,40.00,active
copertura-supporto-batteria-a-telaio-nero,Copertura supporto batteria a telaio nero,,Bosch,Parts > Bosch,Parts > Bosch,"accessory, Bosch, e-bike, electric, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'0275007425,0.0,shopify,deny,manual,34.90,,true,true,'4047025220156,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/56-59506.jpg?v=1754585043,1,Copertura supporto batteria a telaio nero,false,Copertura supporto batteria a telaio nero,,,,,56.59506,new,FALSE,Bosch,,,,,,,,,,g,,21.50,active
schwalbe-pneumatico-smart-sam-275x260-rigido-performance,Schwalbe - Pneumatico Smart Sam 27.5x2.60 rigido - performance,,SCHWALBE,Parts > Wheels,Parts > Wheels,"accessory, imported-2025-08-07, imported-ecom, Räder, SCHWALBE, Teile",true,Title,Default Title,,,,,,,,24.68543,0.0,shopify,deny,manual,34.90,,true,true,'4026495819947,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/24-68536.jpg?v=1754585042,1,Schwalbe - Pneumatico Smart Sam 27.5x2.60 rigido - performance,false,Schwalbe - Pneumatico Smart Sam 27.5x2.60 rigido - performance,,,,,24.68543,new,FALSE,SCHWALBE,,,,,,,,,,g,,17.00,active
remidemi-jump-seat-rear-rack,RemiDemi Jump Seat Rear Rack,,Benno,Accessories > Luggage Racks,Accessories > Luggage Racks,"Benno, carrier, Gepäckträger, imported-2025-08-07, imported-ecom, luggage, rack, Zubehör",true,Title,Default Title,,,,,,,,A1006,0.0,shopify,deny,manual,139.90,139.90,true,true,'10076250182,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/screenshot-2023-04-07-at-105357.png?v=1754585042,1,RemiDemi Jump Seat Rear Rack,false,RemiDemi Jump Seat Rear Rack,,,,,A1006,new,FALSE,Benno,,,,,,,,,,g,,112.04,active
reggisella-yep-components-uptimizer-30-150mm-309mm,Reggisella Yep Components Uptimizer 3.0 150mm 30.9mm,,Yepp Components,Parts > Seatpost,Parts > Seatpost,"accessory, imported-2025-08-07, imported-ecom, Sattelstütze, Teile, Yepp Components",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,399.00,489.00,true,true,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/uptimizer-3-0-1with-remote.jpg?v=1754585041,1,Reggisella Yep Components Uptimizer 3.0 150mm 30.9mm,false,Reggisella Yep Components Uptimizer 3.0 150mm 30.9mm,,,,,,new,FALSE,Yepp Components,,,,,,,,,,g,,317.00,active
display-st1,Display ST1,,STROMER,Parts,Parts,"accessory, imported-2025-08-07, imported-ecom, STROMER, swiss, swiss-made, Teile",true,Title,Default Title,,,,,,,,'213609,0.0,shopify,deny,manual,140.00,,true,true,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/ch-213609.png?v=1754585040,1,Display ST1,false,Display ST1,,,,,213609,new,FALSE,STROMER,,,,,,,,,,g,,67.20,active
ergon-selle-sf-sport-gel-man-ml-black,Ergon Selle SF Sport Gel Man M/L black,,Ergon,Parts > Saddles,Parts > Saddles,"accessory, Ergon, imported-2025-08-07, imported-ecom, Sattel, Teile",true,Title,Default Title,,,,,,,,40.85675,0.0,shopify,deny,manual,75.00,,true,true,'4260477074614,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/40-85672-01.jpg?v=1754585039,1,Ergon Selle SF Sport Gel Man M/L black,false,Ergon Selle SF Sport Gel Man M/L black,,,,,40.85675,new,FALSE,Ergon,,,,,,,,,,g,,40.50,active
shimano-serra-cavo-cj-8s20,Shimano Serra cavo CJ-8S20,,SHIMANO,Parts > Gears and Transmission,Parts > Gears and Transmission,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,65.27070,0.0,shopify,deny,manual,5.50,,true,true,'4524667126966,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/65-27070-001.jpg?v=1754585037,1,Shimano Serra cavo CJ-8S20,false,Shimano Serra cavo CJ-8S20,,,,,65.27070,new,FALSE,SHIMANO,,,,,,,,,,g,,2.80,active
mini-pompa-sks-injex-lite-zoom-plastica-ad-dv-sv-nera,Mini pompa SKS Injex Lite Zoom plastica AD DV SV nera,,SKS,Accessories > Pumps,Accessories > Pumps,"imported-2025-08-07, imported-ecom, inflation, pump, Pumpen, SKS, tool, Zubehör",true,Title,Default Title,,,,,,,,33.113.160,0.0,shopify,deny,manual,29.90,,true,true,'4002556493813,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/33113160-0.jpg?v=1754585037,1,Mini pompa SKS Injex Lite Zoom plastica AD DV SV nera,false,Mini pompa SKS Injex Lite Zoom plastica AD DV SV nera,,,,,33.113.160,new,FALSE,SKS,,,,,,,,,,g,,13.30,active
upgrade-kit-for-kiox-300500-bes-3,Upgrade Kit for Kiox 300/500 BES 3,,Bosch,Parts > Bosch,Parts > Bosch,"accessory, Bosch, e-bike, electric, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'18624,0.0,shopify,deny,manual,44.90,,true,true,'4054571232014,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/18624-f1-1.png?v=1754585037,1,Upgrade Kit for Kiox 300/500 BES 3,false,Upgrade Kit for Kiox 300/500 BES 3,,,,,18624,new,FALSE,Bosch,,,,,,,,,,g,,19.76,active
cube-bosch-display-nyon-upgrade-kit,CUBE Bosch Display Nyon Upgrade Kit,,Bosch,Parts > Bosch,Parts > Bosch,"accessory, Bosch, e-bike, electric, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'14097,0.0,shopify,deny,manual,429.00,,true,true,'4054571187208,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/14097-1.png?v=1754585036,1,CUBE Bosch Display Nyon Upgrade Kit,false,CUBE Bosch Display Nyon Upgrade Kit,,,,,14097,new,FALSE,Bosch,,,,,,,,,,g,,221.11,active
kickstand-cargo-hybrid,kickstand Cargo Hybrid,,CUBE,Accessories > Stands,Accessories > Stands,"cargo, CUBE, imported-2025-08-07, imported-ecom, kickstand, parking, stand, Ständer, transport, Zubehör",true,Title,Default Title,,,,,,,,'3345,0.0,shopify,deny,manual,219.00,,true,true,'2100000210690,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/3345-f1.png?v=1754585034,1,kickstand Cargo Hybrid,false,kickstand Cargo Hybrid,,,,,3345,new,FALSE,CUBE,,,,,,,,,,g,,107.51,active
